0.0,0.0,9.759792052486208,-3.552713678800501e-16,0.0,0.48798960262431046
5.0,0.0,9.759792052486207,3.907985046680551e-15,1.7053025658242404e-15,0.4879896026243085
10.0,0.0,9.759792052486247,5.986322548778844e-13,2.361844053666573e-13,0.48798960262354074
15.0,0.0,9.759792052492193,4.2455994275769624e-11,1.650676040299004e-11,0.4879896025184872
20.0,0.0,9.759792052910807,1.6734478691660116e-09,6.358899895531067e-10,0.4879895958849726
25.0,0.0,9.759792069226672,4.0546652257944515e-08,1.4913391765958294e-08,0.4879893663606212
30.0,0.0,9.75979245837733,6.465057969862187e-07,2.2747026612535137e-07,0.48798455869538077
35.0,0.0,9.759798534284641,7.1320818312514685e-06,2.3667601475807486e-06,0.48791945994741165
40.0,0.0,9.759863779195642,5.66403539707494e-05,1.7436548708218426e-05,0.4873219386931777
45.0,0.0,9.760364937824349,0.0003348774554110534,9.385829186790317e-05,0.48346351179589253
50.0,0.0,9.763212553749753,0.0015188966080653898,0.0003797493691938314,0.46537591770763265
55.0,0.0,9.775553903905003,0.005434805724135394,0.0011866142772341704,0.4020418156812105
60.0,0.0,9.817560610991107,0.01575529759632719,0.002941582471642548,0.23181819980231033
65.0,0.0,9.933106879868275,0.03796524096841445,0.005942394877192356,-0.12886405627668746
70.0,0.0,10.197213020675251,0.0779295169866872,0.010043315530116743,-0.7471375803710837
75.0,0.0,10.712402049735147,0.1394382575326251,0.014560180688258413,-1.6252936906896585
80.0,0.0,11.591595596001502,0.22214773679262834,0.01852361101574289,-2.6800333773855285
85.0,0.0,12.93387941766143,0.32120630678622264,0.021099816981694844,-3.7673563868132796
90.0,0.0,14.803658663863729,0.42868974294749124,0.021893557482812583,-4.735677222286163
95.0,0.0,17.220776847136342,0.5359159279972033,0.020996916537072252,-5.474505250571441
100.0,0.0,20.162817943835762,0.6355068969091349,0.01883947102770037,-5.93728779289396
105.0,5.0,23.57584581622769,0.722542594429936,0.015974807980620086,-6.137001489672509
110.0,10.0,27.388243888135122,0.7947520032145192,0.012908955533213202,-6.125691062310695
115.0,15.0,31.523365848372883,0.8520506634168271,0.010010508547709946,-5.9709025330973935
120.0,20.0,35.90875052230339,0.8958091601767364,0.007492890156253793,-5.73736979994634
125.0,25.0,40.48145745014025,0.9281407531328398,0.005439747026187547,-5.476727780256844
130.0,30.0,45.19015805363179,0.9513552685887646,0.0038460591561823776,-5.224269337935025
135.0,35.0,49.995010136027894,0.9676139153259221,0.002657399538680636,-5.000265553497671
140.0,40.0,54.86629720689101,0.97875633913184,0.0017995699836865242,-4.813410947183447
145.0,45.0,59.782573527346294,0.9862486802337151,0.001197366457063538,-4.664666850522337
150.0,50.0,64.72878400922816,0.9912031040577454,0.000784403072548514,-4.550565462618513
155.0,55.0,69.69460456792375,0.9944311457969761,0.0005068136231437848,-4.465635097450965
160.0,60.0,74.67309546719792,0.996506594155069,0.0003233657200934204,-4.4039612285684875
165.0,65.0,79.65967050947444,0.9978245911664786,0.00020383308447037508,-4.3600564661438455
170.0,70.0,84.65134137886271,0.9986511324423916,0.00012678342589481418,-4.329248376984395
175.0,75.0,89.64618183389835,0.9991616155748829,7.740982710174648e-05,-4.307768563685127
180.0,80.0,94.64295753461154,0.9994693518133232,4.568466827436168e-05,-4.292679954631119
185.0,85.0,99.64087535203159,0.9996458463048782,2.4913128347634482e-05,-4.281733347072498
190.0,90.0,104.63941599766032,0.9997347843287159,1.0662081187433614e-05,-4.273207673857111
195.0,95.0,109.63822319531874,0.9997614395316845,0.0,-4.265762875667987
200.0,100.0,114.63703039297717,0.9997614395316845,0.0,-4.265762875667986
